law_index,seed,snapshot_cadence,tracks,mean_track_observations,median_track_observations,mean_lifetime_steps,median_lifetime_steps,complex_tracks,birth_events,disappearance_events,continuity_events,split_events,merge_events,ambiguity_events
185,2002,10,9,32.22222222222222,23.0,312.22222222222223,220.0,9,9,5,281,2,4,0
185,2002,30,9,11.11111111111111,8.0,303.3333333333333,210.0,2,9,5,91,0,1,0
185,2002,60,8,6.375,6.0,322.5,300.0,4,8,4,43,1,1,0
185,2003,10,13,26.153846153846153,6.0,251.53846153846155,50.0,6,13,8,327,0,3,0
185,2003,30,10,11.8,12.0,324.0,330.0,6,10,5,108,0,3,0
185,2003,60,12,5.166666666666667,5.0,250.0,240.0,0,12,7,50,0,0,0
186,2001,10,15,9.533333333333333,2.0,85.33333333333333,10.0,3,15,14,128,0,2,0
186,2001,30,9,5.222222222222222,2.0,126.66666666666667,30.0,2,9,8,38,0,1,0
186,2001,60,8,2.875,1.0,112.5,0.0,2,8,7,15,0,1,0
186,2002,10,9,23.22222222222222,8.0,222.22222222222223,70.0,2,9,6,200,0,1,0
186,2002,30,8,9.0,4.0,240.0,90.0,2,8,5,64,0,0,1
186,2002,60,8,4.875,2.5,232.5,90.0,4,8,5,31,1,0,1
186,2003,10,13,14.153846153846153,2.0,131.53846153846155,10.0,0,13,11,171,0,0,0
186,2003,30,21,3.0952380952380953,1.0,62.857142857142854,0.0,0,21,19,44,0,0,0
186,2003,60,17,2.0588235294117645,1.0,63.529411764705884,0.0,0,17,15,18,0,0,0
187,2001,10,57,2.543859649122807,1.0,15.43859649122807,0.0,7,57,56,88,2,2,1
187,2001,30,27,1.7407407407407407,1.0,22.22222222222222,0.0,2,27,26,20,0,1,0
187,2001,60,19,1.263157894736842,1.0,15.789473684210526,0.0,0,19,18,5,0,0,0
187,2002,10,11,17.181818181818183,7.0,161.8181818181818,60.0,2,11,9,178,1,0,0
187,2002,30,13,5.076923076923077,3.0,122.3076923076923,60.0,2,13,11,53,1,0,0
187,2002,60,14,2.5,1.0,90.0,0.0,0,14,12,21,0,0,0
187,2003,10,18,7.833333333333333,3.0,68.33333333333333,20.0,2,18,16,123,0,1,0
187,2003,30,17,2.8823529411764706,1.0,56.470588235294116,0.0,0,17,15,32,0,0,0
187,2003,60,14,1.9285714285714286,1.0,55.714285714285715,0.0,0,14,12,13,0,0,0
188,2001,10,96,2.8541666666666665,2.0,18.541666666666668,10.0,13,96,91,178,3,3,3
188,2001,30,54,1.7592592592592593,1.0,22.77777777777778,0.0,4,54,49,41,0,2,0
188,2001,60,38,1.368421052631579,1.0,22.105263157894736,0.0,2,38,33,14,0,1,0
188,2002,10,116,2.7413793103448274,2.0,17.413793103448278,10.0,30,116,111,202,10,8,0
188,2002,30,64,1.75,1.0,22.5,0.0,6,64,59,48,0,3,0
188,2002,60,47,1.1914893617021276,1.0,11.48936170212766,0.0,0,47,42,9,0,0,0
188,2003,10,75,3.6,2.0,26.0,10.0,9,75,71,195,2,3,0
188,2003,30,60,1.4833333333333334,1.0,14.5,0.0,2,60,56,29,0,1,0
188,2003,60,31,1.5806451612903225,1.0,34.83870967741935,0.0,0,31,27,18,0,0,0
189,2001,10,17,16.352941176470587,2.0,153.52941176470588,10.0,7,17,13,261,2,3,0
189,2001,30,12,8.083333333333334,3.0,212.5,60.0,7,12,8,85,1,2,1
189,2001,60,10,5.1,3.0,246.0,120.0,4,10,6,41,0,1,1
189,2002,10,19,14.157894736842104,4.0,131.57894736842104,30.0,6,19,15,250,2,2,0
189,2002,30,13,7.153846153846154,2.0,184.6153846153846,30.0,3,13,9,80,0,2,0
189,2002,60,9,5.222222222222222,1.0,253.33333333333334,0.0,0,9,5,38,0,0,0
189,2003,10,21,13.142857142857142,2.0,121.42857142857143,10.0,9,21,17,255,1,4,0
189,2003,30,15,6.066666666666666,1.0,152.0,0.0,2,15,11,76,0,1,0
189,2003,60,11,4.363636363636363,1.0,201.8181818181818,0.0,3,11,7,37,1,1,1
190,2001,10,66,3.893939393939394,2.0,28.939393939393938,10.0,27,66,63,191,5,8,3
190,2001,30,58,1.603448275862069,1.0,18.103448275862068,0.0,8,58,55,35,3,2,0
190,2001,60,42,1.1428571428571428,1.0,8.571428571428571,0.0,2,42,39,6,0,1,0
190,2002,10,59,4.322033898305085,2.0,33.220338983050844,10.0,16,59,56,196,4,6,1
190,2002,30,52,1.6346153846153846,1.0,19.03846153846154,0.0,0,52,49,33,0,0,0
190,2002,60,35,1.4285714285714286,1.0,25.714285714285715,0.0,0,35,32,15,0,0,0
190,2003,10,89,3.1123595505617976,2.0,21.123595505617978,10.0,16,89,82,188,4,6,1
190,2003,30,59,1.6779661016949152,1.0,20.338983050847457,0.0,4,59,52,40,2,0,0
190,2003,60,38,1.4736842105263157,1.0,28.42105263157895,0.0,0,38,31,18,0,0,0
191,2001,10,33,6.696969696969697,3.0,56.96969696969697,20.0,21,33,31,188,8,8,3
191,2001,30,18,4.333333333333333,1.5,100.0,15.0,8,18,16,60,1,5,3
191,2001,60,16,2.6875,3.0,101.25,120.0,8,16,14,27,1,3,1
191,2002,10,33,8.575757575757576,3.0,75.75757575757575,20.0,15,33,29,250,4,10,1
191,2002,30,24,4.083333333333333,2.0,92.5,30.0,7,24,20,74,3,2,0
191,2002,60,20,2.4,1.0,84.0,0.0,4,20,16,28,0,2,0
191,2003,10,58,5.551724137931035,3.0,45.51724137931034,20.0,28,58,51,264,9,12,2
191,2003,30,47,2.3617021276595747,2.0,40.851063829787236,30.0,12,47,40,64,4,3,1
191,2003,60,34,1.588235294117647,1.0,35.294117647058826,0.0,6,34,27,20,2,2,0
192,2001,10,55,5.127272727272727,2.0,41.27272727272727,10.0,22,55,52,227,7,6,1
192,2001,30,41,2.4390243902439024,1.0,43.170731707317074,0.0,4,41,38,59,0,1,1
192,2001,60,28,1.6785714285714286,1.0,40.714285714285715,0.0,0,28,25,19,0,0,0
192,2002,10,88,3.409090909090909,2.5,24.09090909090909,15.0,28,88,83,212,5,9,2
192,2002,30,69,1.434782608695652,1.0,13.043478260869565,0.0,4,69,64,30,0,1,1
192,2002,60,37,1.3783783783783783,1.0,22.7027027027027,0.0,2,37,32,14,1,0,0
192,2003,10,105,2.857142857142857,2.0,18.571428571428573,10.0,21,105,100,195,3,8,0
192,2003,30,71,1.5492957746478873,1.0,16.47887323943662,0.0,2,71,66,39,1,0,0
192,2003,60,37,1.5675675675675675,1.0,34.054054054054056,0.0,0,37,32,21,0,0,0
193,2001,10,42,8.285714285714286,4.0,72.85714285714286,30.0,24,42,36,306,8,11,0
193,2001,30,34,3.4411764705882355,1.0,73.23529411764706,0.0,4,34,28,83,0,2,1
193,2001,60,23,2.5652173913043477,2.0,93.91304347826087,60.0,6,23,17,36,1,2,0
193,2002,10,46,7.913043478260869,4.0,69.1304347826087,30.0,27,46,40,318,9,12,4
193,2002,30,36,3.5,2.0,75.0,30.0,11,36,30,90,2,3,1
193,2002,60,28,2.2857142857142856,1.0,77.14285714285714,0.0,5,28,22,36,3,1,0
193,2003,10,33,11.424242424242424,4.0,104.24242424242425,30.0,11,33,27,344,1,4,2
193,2003,30,30,4.433333333333334,2.0,103.0,30.0,14,30,24,103,1,5,1
193,2003,60,25,2.88,1.0,112.8,0.0,4,25,19,47,1,1,0
194,2001,10,37,9.135135135135135,4.0,81.35135135135135,30.0,22,37,31,301,7,11,0
194,2001,30,35,3.257142857142857,2.0,67.71428571428571,30.0,3,35,29,79,1,1,0
194,2001,60,25,2.36,1.0,81.6,0.0,0,25,19,34,0,0,0
194,2002,10,36,8.583333333333334,4.5,75.83333333333333,35.0,14,36,31,273,3,6,0
194,2002,30,31,3.3870967741935485,2.0,71.61290322580645,30.0,4,31,26,74,0,1,1
194,2002,60,21,2.5714285714285716,2.0,94.28571428571429,60.0,2,21,16,33,0,1,0
194,2003,10,35,6.171428571428572,3.0,51.714285714285715,20.0,10,35,33,181,3,7,2
194,2003,30,28,2.6785714285714284,1.0,50.357142857142854,0.0,4,28,26,47,1,2,0
194,2003,60,20,1.9,1.0,54.0,0.0,3,20,18,18,0,2,0
195,2001,10,16,15.75,7.0,147.5,60.0,11,16,13,236,4,9,0
195,2001,30,14,5.928571428571429,4.0,147.85714285714286,90.0,4,14,11,69,1,2,0
195,2001,60,16,2.8125,2.0,108.75,60.0,0,16,13,29,0,0,0
195,2002,10,16,13.3125,11.0,123.125,100.0,13,16,14,197,5,10,0
195,2002,30,16,4.625,3.5,108.75,75.0,9,16,14,58,3,5,0
195,2002,60,14,2.642857142857143,2.5,98.57142857142857,90.0,2,14,12,23,1,1,1
195,2003,10,13,17.692307692307693,7.0,166.92307692307693,60.0,9,13,10,217,1,5,0
195,2003,30,20,4.0,1.0,90.0,0.0,6,20,17,60,0,4,0
195,2003,60,16,2.75,1.0,105.0,0.0,9,16,13,28,0,6,0
196,2001,10,21,17.61904761904762,2.0,166.1904761904762,10.0,8,21,15,349,3,4,1
196,2001,30,17,7.647058823529412,2.0,199.41176470588235,30.0,6,17,11,113,0,3,1
196,2001,60,14,4.857142857142857,1.5,231.42857142857142,30.0,2,14,8,54,0,0,2
196,2002,10,30,12.133333333333333,2.0,111.33333333333333,10.0,14,30,24,334,6,6,0
196,2002,30,21,5.9523809523809526,1.0,148.57142857142858,0.0,6,21,15,104,2,2,2
196,2002,60,17,3.9411764705882355,2.0,176.47058823529412,60.0,5,17,11,50,1,3,0
196,2003,10,25,13.04,4.0,120.4,30.0,9,25,21,301,3,2,0
196,2003,30,21,5.380952380952381,2.0,131.42857142857142,30.0,1,21,17,92,0,0,1
196,2003,60,18,3.1666666666666665,2.0,130.0,60.0,4,18,14,39,2,0,0
197,2001,10,60,3.3333333333333335,1.0,23.333333333333332,0.0,7,60,58,140,2,3,1
197,2001,30,34,2.088235294117647,1.0,32.64705882352941,0.0,7,34,32,37,0,4,0
197,2001,60,25,1.4,1.0,24.0,0.0,2,25,23,10,0,1,0
197,2002,10,59,3.4237288135593222,1.0,24.23728813559322,0.0,6,59,58,143,1,2,0
197,2002,30,32,2.09375,1.0,32.8125,0.0,0,32,31,35,0,0,0
197,2002,60,25,1.36,1.0,21.6,0.0,0,25,24,9,0,0,0
197,2003,10,25,11.84,4.0,108.4,30.0,10,25,22,271,3,4,0
197,2003,30,29,3.4827586206896552,1.0,74.48275862068965,0.0,4,29,26,72,2,0,0
197,2003,60,25,2.08,1.0,64.8,0.0,0,25,22,27,0,0,0
198,2001,10,24,12.333333333333334,3.0,113.33333333333333,20.0,5,24,20,272,1,3,0
198,2001,30,15,6.666666666666667,2.0,170.0,30.0,4,15,11,85,1,3,0
198,2001,60,12,4.416666666666667,2.0,205.0,60.0,0,12,8,41,0,0,0
198,2002,10,10,26.5,6.0,255.0,50.0,7,10,6,255,2,3,0
198,2002,30,10,9.1,2.0,243.0,30.0,3,10,6,81,1,1,0
198,2002,60,7,6.714285714285714,11.0,342.85714285714283,600.0,0,7,3,40,0,0,0
198,2003,10,18,15.333333333333334,3.5,143.33333333333334,25.0,6,18,14,258,1,4,0
198,2003,30,14,6.928571428571429,2.0,177.85714285714286,30.0,2,14,10,83,0,1,0
198,2003,60,10,4.8,1.5,228.0,30.0,0,10,6,38,0,0,0
199,2001,10,46,5.826086956521739,2.0,48.26086956521739,10.0,13,46,42,222,4,7,0
199,2001,30,27,3.4814814814814814,1.0,74.44444444444444,0.0,7,27,23,67,1,2,1
199,2001,60,30,1.6333333333333333,1.0,38.0,0.0,6,30,26,19,1,2,0
199,2002,10,60,4.35,2.0,33.5,10.0,18,60,56,201,6,7,0
199,2002,30,35,2.6285714285714286,2.0,48.857142857142854,30.0,6,35,31,57,1,1,1
199,2002,60,31,1.5806451612903225,1.0,34.83870967741935,0.0,0,31,27,18,0,0,0
199,2003,10,58,4.9655172413793105,2.0,39.6551724137931,10.0,24,58,55,230,8,9,1
199,2003,30,38,2.5526315789473686,1.0,46.578947368421055,0.0,7,38,35,59,2,3,1
199,2003,60,31,1.6451612903225807,1.0,38.70967741935484,0.0,2,31,28,20,0,1,0
200,2001,10,116,2.836206896551724,2.0,18.362068965517242,10.0,33,116,112,213,9,10,1
200,2001,30,70,1.6857142857142857,1.0,20.571428571428573,0.0,8,70,66,48,2,2,0
200,2001,60,35,1.5142857142857142,1.0,30.857142857142858,0.0,0,35,31,18,0,0,0
200,2002,10,110,2.8454545454545452,2.0,18.454545454545453,10.0,36,110,105,203,11,12,0
200,2002,30,61,1.7868852459016393,1.0,23.60655737704918,0.0,6,61,56,48,2,1,0
200,2002,60,39,1.4615384615384615,1.0,27.692307692307693,0.0,4,39,34,18,2,0,0
200,2003,10,91,3.340659340659341,2.0,23.406593406593405,10.0,29,91,86,213,9,13,0
200,2003,30,53,1.9056603773584906,1.0,27.169811320754718,0.0,4,53,48,48,0,1,1
200,2003,60,37,1.3783783783783783,1.0,22.7027027027027,0.0,1,37,32,14,0,0,1
201,2001,10,63,5.301587301587301,2.0,43.01587301587302,10.0,22,63,57,271,9,7,1
201,2001,30,41,2.7804878048780486,1.0,53.41463414634146,0.0,4,41,35,73,0,1,1
201,2001,60,30,1.8,1.0,48.0,0.0,4,30,24,24,1,1,1
201,2002,10,38,6.131578947368421,2.0,51.31578947368421,10.0,11,38,34,195,3,4,0
201,2002,30,31,2.7419354838709675,1.0,52.25806451612903,0.0,5,31,27,54,2,1,0
201,2002,60,26,1.8076923076923077,1.0,48.46153846153846,0.0,2,26,22,21,1,0,0
201,2003,10,41,6.463414634146342,3.0,54.63414634146341,20.0,19,41,37,224,9,5,0
201,2003,30,24,3.5833333333333335,2.5,77.5,45.0,0,24,20,62,0,0,0
201,2003,60,23,1.826086956521739,1.0,49.56521739130435,0.0,0,23,19,19,0,0,0
202,2001,10,14,14.071428571428571,2.0,130.71428571428572,10.0,4,14,11,183,1,1,1
202,2001,30,9,7.666666666666667,1.0,200.0,0.0,2,9,6,60,1,1,0
202,2001,60,8,4.625,1.0,217.5,0.0,2,8,5,29,0,1,0
202,2002,10,14,15.0,2.0,140.0,10.0,8,14,11,196,2,2,1
202,2002,30,13,5.923076923076923,1.0,147.69230769230768,0.0,4,13,10,64,1,1,0
202,2002,60,8,5.0,2.0,240.0,60.0,0,8,5,32,0,0,0
202,2003,10,14,22.5,3.5,215.0,25.0,6,14,9,301,1,3,0
202,2003,30,11,9.818181818181818,2.0,264.54545454545456,30.0,2,11,6,97,0,1,0
202,2003,60,9,6.333333333333333,10.0,320.0,540.0,0,9,4,48,0,0,0
203,2001,10,63,4.444444444444445,2.0,34.44444444444444,10.0,17,63,60,217,4,5,1
203,2001,30,49,1.9183673469387754,1.0,27.551020408163264,0.0,2,49,46,45,0,1,0
203,2001,60,39,1.2820512820512822,1.0,16.923076923076923,0.0,0,39,36,11,0,0,0
203,2002,10,68,3.8823529411764706,3.0,28.823529411764707,20.0,11,68,62,196,5,1,0
203,2002,30,61,1.540983606557377,1.0,16.229508196721312,0.0,2,61,55,33,1,0,0
203,2002,60,39,1.205128205128205,1.0,12.307692307692308,0.0,0,39,33,8,0,0,0
203,2003,10,60,4.05,3.0,30.5,20.0,6,60,57,183,0,3,0
203,2003,30,53,1.5471698113207548,1.0,16.41509433962264,0.0,2,53,50,29,0,1,0
203,2003,60,34,1.2647058823529411,1.0,15.882352941176471,0.0,0,34,31,9,0,0,0
204,2001,10,55,5.109090909090909,4.0,41.09090909090909,30.0,14,55,50,226,4,5,0
204,2001,30,47,2.148936170212766,1.0,34.46808510638298,0.0,6,47,42,54,2,1,0
204,2001,60,35,1.457142857142857,1.0,27.428571428571427,0.0,0,35,30,16,0,0,0
204,2002,10,32,6.625,4.0,56.25,30.0,9,32,28,180,3,3,0
204,2002,30,41,1.7560975609756098,1.0,22.682926829268293,0.0,2,41,37,31,0,1,0
204,2002,60,27,1.4444444444444444,1.0,26.666666666666668,0.0,0,27,23,12,0,0,0
204,2003,10,42,5.785714285714286,3.5,47.857142857142854,25.0,15,42,40,201,3,6,0
204,2003,30,39,2.1025641025641026,2.0,33.07692307692308,30.0,6,39,37,43,0,3,0
204,2003,60,32,1.40625,1.0,24.375,0.0,2,32,30,13,0,1,0
205,2001,10,24,11.083333333333334,6.0,100.83333333333333,50.0,5,24,21,242,0,3,0
205,2001,30,26,3.4615384615384617,2.0,73.84615384615384,30.0,0,26,23,64,0,0,0
205,2001,60,24,1.9166666666666667,1.0,55.0,0.0,0,24,21,22,0,0,0
205,2002,10,23,12.652173913043478,5.0,116.52173913043478,40.0,11,23,19,268,2,5,0
205,2002,30,18,5.333333333333333,3.0,130.0,60.0,2,18,14,78,1,0,0
205,2002,60,18,2.6666666666666665,1.0,100.0,0.0,2,18,14,30,0,1,0
205,2003,10,20,11.35,6.5,103.5,55.0,6,20,17,207,1,4,0
205,2003,30,18,4.333333333333333,2.0,100.0,30.0,0,18,15,60,0,0,0
205,2003,60,18,2.2777777777777777,1.5,76.66666666666667,30.0,0,18,15,23,0,0,0
206,2001,10,38,5.342105263157895,2.0,43.421052631578945,10.0,7,38,36,165,3,1,0
206,2001,30,39,1.7179487179487178,1.0,21.53846153846154,0.0,2,39,37,28,1,0,0
206,2001,60,26,1.2307692307692308,1.0,13.846153846153847,0.0,0,26,24,6,0,0,0
206,2002,10,64,3.734375,2.0,27.34375,10.0,16,64,60,175,6,3,1
206,2002,30,57,1.5263157894736843,1.0,15.789473684210526,0.0,2,57,53,30,0,1,0
206,2002,60,39,1.1794871794871795,1.0,10.76923076923077,0.0,0,39,35,7,0,0,0
206,2003,10,69,3.7681159420289854,2.0,27.681159420289855,10.0,17,69,67,191,5,6,1
206,2003,30,50,1.72,1.0,21.6,0.0,2,50,48,36,1,0,0
206,2003,60,33,1.2727272727272727,1.0,16.363636363636363,0.0,0,33,31,9,0,0,0
207,2001,10,31,7.838709677419355,2.0,68.38709677419355,10.0,15,31,29,212,3,7,1
207,2001,30,22,3.772727272727273,2.0,83.18181818181819,30.0,3,22,20,61,0,1,1
207,2001,60,21,2.0,1.0,60.0,0.0,2,21,19,21,0,1,1
207,2002,10,22,11.090909090909092,5.0,100.9090909090909,40.0,10,22,19,222,3,5,0
207,2002,30,20,4.05,3.0,91.5,60.0,5,20,17,61,1,1,1
207,2002,60,20,2.2,1.5,72.0,30.0,2,20,17,24,0,1,0
207,2003,10,32,8.3125,3.0,73.125,20.0,16,32,29,234,3,7,1
207,2003,30,28,3.1785714285714284,1.0,65.35714285714286,0.0,4,28,25,61,0,1,1
207,2003,60,25,2.0,1.0,60.0,0.0,0,25,22,25,0,0,0
208,2001,10,13,17.53846153846154,2.0,165.3846153846154,10.0,2,13,10,215,0,1,0
208,2001,30,12,6.75,1.5,172.5,15.0,2,12,9,69,0,1,0
208,2001,60,10,4.1,2.5,186.0,90.0,2,10,7,31,0,1,0
208,2002,10,12,20.25,9.5,192.5,85.0,6,12,9,231,1,4,0
208,2002,30,12,6.916666666666667,3.0,177.5,60.0,6,12,9,71,0,4,0
208,2002,60,8,5.25,4.5,255.0,210.0,2,8,5,34,0,1,0
208,2003,10,11,21.454545454545453,7.0,204.54545454545453,60.0,6,11,8,225,0,3,0
208,2003,30,11,7.363636363636363,3.0,190.9090909090909,60.0,2,11,8,70,0,1,0
208,2003,60,10,4.3,3.0,198.0,120.0,4,10,7,33,1,1,0
209,2001,10,14,30.428571428571427,31.5,294.2857142857143,305.0,6,14,8,412,0,3,0
209,2001,30,13,11.384615384615385,16.0,311.53846153846155,450.0,6,13,7,135,0,3,0
209,2001,60,11,7.090909090909091,9.0,365.45454545454544,480.0,4,11,5,67,0,2,0
209,2002,10,13,23.46153846153846,8.0,224.6153846153846,70.0,2,13,9,292,0,1,0
209,2002,30,9,11.777777777777779,11.0,323.3333333333333,300.0,0,9,5,97,0,0,0
209,2002,60,14,4.0,2.5,180.0,90.0,0,14,10,42,0,0,0
209,2003,10,7,46.285714285714285,61.0,452.85714285714283,600.0,4,7,3,317,0,2,0
209,2003,30,7,16.0,21.0,450.0,600.0,3,7,3,105,0,2,0
209,2003,60,7,8.428571428571429,11.0,445.7142857142857,600.0,2,7,3,52,0,1,0
210,2001,10,15,7.666666666666667,2.0,66.66666666666667,10.0,4,15,14,100,2,1,0
210,2001,30,11,3.6363636363636362,2.0,79.0909090909091,30.0,0,11,10,29,0,0,0
210,2001,60,11,2.090909090909091,2.0,65.45454545454545,60.0,0,11,10,12,0,0,0
210,2002,10,20,8.55,2.5,75.5,15.0,2,20,19,151,1,0,0
210,2002,30,10,6.0,3.5,150.0,75.0,2,10,9,50,1,0,0
210,2002,60,11,2.909090909090909,1.0,114.54545454545455,0.0,0,11,10,21,0,0,0
210,2003,10,17,7.9411764705882355,9.0,69.41176470588235,80.0,2,17,16,118,1,1,0
210,2003,30,13,3.6923076923076925,4.0,80.76923076923077,90.0,0,13,12,35,0,0,0
210,2003,60,9,3.0,2.0,120.0,60.0,2,9,8,18,0,1,0
211,2001,10,49,5.020408163265306,3.0,40.204081632653065,20.0,14,49,46,197,4,4,0
211,2001,30,43,1.8372093023255813,1.0,25.11627906976744,0.0,2,43,40,36,1,0,0
211,2001,60,25,1.44,1.0,26.4,0.0,0,25,22,11,0,0,0
211,2002,10,49,5.857142857142857,4.0,48.57142857142857,30.0,16,49,46,238,4,5,0
211,2002,30,38,2.5,1.5,45.0,15.0,2,38,35,57,0,1,0
211,2002,60,25,1.84,1.0,50.4,0.0,0,25,22,21,0,0,0
211,2003,10,19,11.631578947368421,4.0,106.3157894736842,30.0,7,19,17,202,2,2,1
211,2003,30,17,4.352941176470588,1.0,100.58823529411765,0.0,5,17,15,57,1,3,0
211,2003,60,13,3.076923076923077,1.0,124.61538461538461,0.0,2,13,11,27,0,1,0
212,2001,10,17,16.11764705882353,7.0,151.1764705882353,60.0,7,17,13,257,3,3,0
212,2001,30,15,6.2,2.0,156.0,30.0,5,15,11,78,2,2,0
212,2001,60,15,3.3333333333333335,2.0,140.0,60.0,0,15,11,35,0,0,0
212,2002,10,10,22.0,7.5,210.0,65.0,6,10,8,210,0,3,0
212,2002,30,10,7.6,7.0,198.0,180.0,4,10,8,66,0,2,0
212,2002,60,8,4.75,5.0,225.0,240.0,4,8,6,30,0,2,0
212,2003,10,24,8.958333333333334,2.0,79.58333333333333,10.0,5,24,21,191,1,3,0
212,2003,30,18,4.111111111111111,1.0,93.33333333333333,0.0,4,18,15,56,1,1,0
212,2003,60,14,3.0,1.0,120.0,0.0,2,14,11,28,0,1,0
213,2001,10,12,30.666666666666668,31.5,296.6666666666667,305.0,4,12,6,356,1,1,0
213,2001,30,8,15.5,19.5,435.0,555.0,2,8,2,116,0,1,0
213,2001,60,7,9.285714285714286,10.0,497.14285714285717,540.0,2,7,1,58,0,1,0
213,2002,10,13,32.76923076923077,49.0,317.6923076923077,480.0,2,13,5,413,0,1,0
213,2002,30,10,14.5,19.5,405.0,555.0,2,10,2,135,0,1,0
213,2002,60,11,6.818181818181818,10.0,349.09090909090907,540.0,0,11,3,64,0,0,0
213,2003,10,12,34.083333333333336,52.0,330.8333333333333,510.0,6,12,6,397,1,2,0
213,2003,30,10,14.0,18.5,390.0,525.0,4,10,4,130,0,2,1
213,2003,60,11,6.636363636363637,9.0,338.1818181818182,480.0,4,11,5,62,0,2,1
214,2001,10,15,18.466666666666665,3.0,174.66666666666666,20.0,5,15,11,262,1,2,0
214,2001,30,12,8.0,1.5,210.0,15.0,2,12,8,84,1,0,0
214,2001,60,8,6.0,6.5,300.0,330.0,0,8,4,40,0,0,0
214,2002,10,21,9.857142857142858,3.0,88.57142857142857,20.0,6,21,19,186,1,2,0
214,2002,30,15,4.866666666666666,2.0,116.0,30.0,2,15,13,58,0,1,0
214,2002,60,14,2.7857142857142856,1.0,107.14285714285714,0.0,0,14,12,25,0,0,0
214,2003,10,22,10.363636363636363,2.0,93.63636363636364,10.0,7,22,20,206,3,3,0
214,2003,30,18,4.444444444444445,1.0,103.33333333333333,0.0,4,18,16,62,1,1,0
214,2003,60,10,4.0,1.0,180.0,0.0,2,10,8,30,0,1,0
215,2001,10,10,24.1,5.0,231.0,40.0,2,10,7,231,1,0,0
215,2001,30,7,12.0,14.0,330.0,390.0,0,7,4,77,0,0,0
215,2001,60,7,6.142857142857143,7.0,308.57142857142856,360.0,0,7,4,36,0,0,0
215,2002,10,17,10.764705882352942,4.0,97.6470588235294,30.0,2,17,16,166,0,1,0
215,2002,30,13,4.538461538461538,2.0,106.15384615384616,30.0,0,13,12,46,0,0,0
215,2002,60,10,3.0,1.5,120.0,30.0,0,10,9,20,0,0,0
215,2003,10,18,9.88888888888889,1.5,88.88888888888889,5.0,4,18,16,160,1,1,0
215,2003,30,9,6.555555555555555,2.0,166.66666666666666,30.0,0,9,7,50,0,0,0
215,2003,60,7,4.285714285714286,1.0,197.14285714285714,0.0,0,7,5,23,0,0,0
216,2001,10,29,13.03448275862069,4.0,120.34482758620689,30.0,10,29,22,349,2,5,0
216,2001,30,19,6.894736842105263,3.0,176.8421052631579,60.0,7,19,12,112,1,3,0
216,2001,60,19,3.6315789473684212,2.0,157.89473684210526,60.0,2,19,12,50,1,0,0
216,2002,10,37,9.756756756756756,2.0,87.56756756756756,10.0,11,37,31,324,5,4,0
216,2002,30,21,5.666666666666667,2.0,140.0,30.0,5,21,15,98,0,3,0
216,2002,60,17,3.6470588235294117,1.0,158.8235294117647,0.0,2,17,11,45,1,0,0
216,2003,10,26,13.846153846153847,2.5,128.46153846153845,15.0,12,26,21,334,3,7,0
216,2003,30,19,6.421052631578948,3.0,162.6315789473684,60.0,2,19,14,103,0,1,0
216,2003,60,17,3.7058823529411766,1.0,162.35294117647058,0.0,5,17,12,46,0,1,1
217,2001,10,15,22.4,2.0,214.0,10.0,4,15,10,321,1,2,0
217,2001,30,10,11.5,14.5,315.0,405.0,2,10,5,105,0,1,0
217,2001,60,9,6.555555555555555,9.0,333.3333333333333,480.0,2,9,4,50,0,1,0
217,2002,10,12,24.083333333333332,10.5,230.83333333333334,95.0,5,12,8,277,1,3,0
217,2002,30,14,7.0,3.0,180.0,60.0,2,14,10,84,1,0,0
217,2002,60,12,4.333333333333333,1.5,200.0,30.0,0,12,8,40,0,0,0
217,2003,10,15,19.666666666666668,2.0,186.66666666666666,10.0,3,15,10,280,1,1,0
217,2003,30,11,9.181818181818182,5.0,245.45454545454547,120.0,2,11,6,90,0,1,0
217,2003,60,9,6.0,8.0,300.0,420.0,2,9,4,45,0,1,0
218,2001,10,38,6.105263157894737,2.0,51.05263157894737,10.0,8,38,35,194,1,3,0
218,2001,30,28,2.9285714285714284,1.0,57.857142857142854,0.0,6,28,25,54,0,3,0
218,2001,60,17,2.3529411764705883,2.0,81.17647058823529,60.0,2,17,14,23,1,0,0
218,2002,10,14,18.071428571428573,6.5,170.71428571428572,55.0,5,14,11,239,0,3,0
218,2002,30,17,5.0588235294117645,1.0,121.76470588235294,0.0,0,17,14,69,0,0,0
218,2002,60,15,2.933333333333333,1.0,116.0,0.0,0,15,12,29,0,0,0
218,2003,10,17,12.882352941176471,3.0,118.82352941176471,20.0,4,17,14,202,1,2,0
218,2003,30,13,6.0,2.0,150.0,30.0,0,13,10,65,0,0,0
218,2003,60,10,4.1,1.0,186.0,0.0,0,10,7,31,0,0,0
219,2001,10,14,21.714285714285715,5.0,207.14285714285714,40.0,0,14,9,290,0,0,0
219,2001,30,13,8.0,5.0,210.0,120.0,0,13,8,91,0,0,0
219,2001,60,12,4.583333333333333,4.0,215.0,180.0,0,12,7,43,0,0,0
219,2002,10,20,14.15,7.5,131.5,65.0,11,20,17,263,5,5,1
219,2002,30,18,5.388888888888889,2.0,131.66666666666666,30.0,3,18,15,79,1,1,0
219,2002,60,14,3.857142857142857,2.0,171.42857142857142,60.0,5,14,11,40,2,1,1
219,2003,10,15,18.0,5.0,170.0,40.0,7,15,11,255,2,3,0
